Date,Title,SPY_Close,VIX_Close,Sentiment,Sentiment_Label,SPY_Daily_Return,SPY_7D_Return,SPY_30D_Return,VIX_Daily_Change,VIX_7D_MA,VIX_30D_MA,Lag_1_SPY_Close,Lag_1_SPY_Daily_Return,Lag_1_SPY_7D_Return,Lag_1_SPY_30D_Return,Lag_1_VIX_Daily_Change,Lag_1_VIX_7D_MA,Lag_1_VIX_30D_MA,Lag_1_VIX_Close
2011-09-23,Mosaic Announces Pricing of Secondary Offering of Common Stock for S&P 500 Index Inclusion Trade,88.38151550292969,41.25,fear,0,0.00602520442533816,-0.043919004239347914,-0.02729538161995204,-0.002418342873305779,35.49428531101772,35.7549996693929,87.85218811035156,-0.03232466467606976,-0.03648822352944525,0.010275540731698118,0.10798496281487857,34.544285093035015,35.679999669392906,41.349998474121094
2011-09-26,Anger rises in India over redrawn poverty line,90.4832534790039,39.02000045776367,fear,0,0.02378028894519857,-0.037788310882470144,-0.010824875244034304,-0.05406059496330495,36.5014283316476,35.843666330973306,88.38151550292969,0.00602520442533816,-0.043919004239347914,-0.02729538161995204,-0.002418342873305779,35.49428531101772,35.7549996693929,41.25
2011-09-27,You’ll freak when you see the new Facebook,91.49520111083984,37.709999084472656,fear,0,0.011183811290237822,-0.032752012011740717,-0.02049298223804863,-0.033572561709962034,37.462856837681365,36.03833293914795,90.4832534790039,0.02378028894519857,-0.037788310882470144,-0.010824875244034304,-0.05406059496330495,36.5014283316476,35.843666330973306,39.02000045776367
2011-09-28,"Apple to kill iPod classic, shuffle?",89.62700653076172,41.08000183105469,fear,0,-0.020418497991112616,-0.04297187943632763,-0.03222909585730538,0.08936629086182224,38.655714307512554,36.31266638437907,91.49520111083984,0.011183811290237822,-0.032752012011740717,-0.02049298223804863,-0.033572561709962034,37.462856837681365,36.03833293914795,37.709999084472656
2011-09-29,China’s richest man hopes to join the political elite,90.3353500366211,38.84000015258789,fear,0,0.007903237353088066,-0.03428481059220145,-0.025232863231282043,-0.05452778915831147,39.50999995640346,36.554666392008464,89.62700653076172,-0.020418497991112616,-0.04297187943632763,-0.03222909585730538,0.08936629086182224,38.655714307512554,36.31266638437907,41.08000183105469
2011-09-30,"Market Report - Sep. 30, 2011 - CNNMoney",88.07794952392578,42.959999084472656,fear,0,-0.02498911568705031,-0.02983794514998095,-0.0067647574274202205,0.1060761821755618,40.31571415492466,36.56433308919271,90.3353500366211,0.007903237353088066,-0.03428481059220145,-0.025232863231282043,-0.05452778915831147,39.50999995640346,36.554666392008464,38.84000015258789
2011-10-03,Eleven Momentous Market Days in 2011,85.57145690917969,45.45000076293945,fear,0,-0.028457663107441244,-0.025961006210875937,-0.019009624987077256,0.057960934160419475,40.901428767613005,36.64433314005534,88.07794952392578,-0.02498911568705031,-0.02983794514998095,-0.0067647574274202205,0.1060761821755618,40.31571415492466,36.56433308919271,42.959999084472656
2011-10-04,"Market Report - Oct. 4, 2011 - CNNMoney",87.44739532470703,40.81999969482422,fear,0,0.021922478397421008,-0.010569180364322861,0.0016956955742721824,-0.10187020880955844,40.84000015258789,36.59033317565918,85.57145690917969,-0.028457663107441244,-0.025961006210875937,-0.019009624987077256,0.057960934160419475,40.901428767613005,36.64433314005534,45.45000076293945
2011-10-05,"Tim Cook passed first test as Apple pitchman, analysts say",89.0665512084961,37.810001373291016,fear,0,0.018515770284259103,-0.01565706598775818,-0.0122638997505643,-0.07373832297982252,40.667143140520366,36.64166653951009,87.44739532470703,0.021922478397421008,-0.010569180364322861,0.0016956955742721824,-0.10187020880955844,40.84000015258789,36.59033317565918,40.81999969482422
2011-10-06,Steve Jobs biography to be published a month early,90.67784118652344,36.27000045776367,fear,0,0.018090854043011806,-0.008933363874748301,-0.008361821116716683,-0.04072998835210839,40.46142905099051,36.65399983723958,89.0665512084961,0.018515770284259103,-0.01565706598775818,-0.0122638997505643,-0.07373832297982252,40.667143140520366,36.64166653951009,37.810001373291016
2011-10-07,Money talks - in many different languages,90.0706787109375,36.20000076293945,fear,0,-0.006695819702379202,0.004950206386994616,0.00024612722413652754,-0.0019299612335470506,39.764286041259766,36.535333251953126,90.67784118652344,0.018090854043011806,-0.008933363874748301,-0.008361821116716683,-0.04072998835210839,40.46142905099051,36.65399983723958,36.27000045776367
2011-10-10,"Stock market outlook: S&P 500 may end 2011 in the red - Oct. 10, 2011",93.08317565917969,33.02000045776367,fear,0,0.03344592259496726,0.030418054742076706,0.01889183406573025,-0.0878453104462743,38.932857513427734,36.449666595458986,90.0706787109375,-0.006695819702379202,0.004950206386994616,0.00024612722413652754,-0.0019299612335470506,39.764286041259766,36.535333251953126,36.20000076293945
2011-10-11,California governor allows warrantless search of cell phones,93.17657470703125,32.86000061035156,fear,0,0.0010033934402231548,0.057887646234548784,-0.008575411438882519,-0.004845543464385038,37.49000058855329,36.46899998982747,93.08317565917969,0.03344592259496726,0.030418054742076706,0.01889183406573025,-0.0878453104462743,38.932857513427734,36.449666595458986,33.02000045776367
2011-10-12,UK unemployment highest in 17 years,93.99392700195312,31.260000228881836,fear,0,0.008772079221540663,0.09842616214554512,-0.0025087124827655183,-0.04869142884208266,35.46285765511649,36.414666684468585,93.17657470703125,0.0010033934402231548,0.057887646234548784,-0.008575411438882519,-0.004845543464385038,37.49000058855329,36.46899998982747,32.86000061035156
2011-10-13,‘Miracle material’ chips away at silicon dominance,93.80711364746094,30.700000762939453,fear,0,-0.0019875045170557604,0.07272621784947608,-0.008890053937787301,-0.01791425021887827,34.01714352199009,36.38400001525879,93.99392700195312,0.008772079221540663,0.09842616214554512,-0.0025087124827655183,-0.04869142884208266,35.46285765511649,36.414666684468585,31.260000228881836
2011-10-14,Buyers line up for iPhone 4S sale,95.4106216430664,28.239999771118164,neutral,2,0.017093671612492534,0.07122842805173257,0.018720660379579535,-0.08013032347513693,32.6500004359654,36.26466668446859,93.80711364746094,-0.0019875045170557604,0.07272621784947608,-0.008890053937787301,-0.01791425021887827,34.01714352199009,36.38400001525879,30.700000762939453
2011-10-17,"Facebook, OPOWER partner on ‘social energy’ app",93.58914184570312,33.38999938964844,fear,0,-0.01909095408871231,0.03210597673130722,0.025473154982097457,0.18236542706339964,32.23857171194894,36.24700005849203,95.4106216430664,0.017093671612492534,0.07122842805173257,0.018720660379579535,-0.08013032347513693,32.6500004359654,36.26466668446859,28.239999771118164
2011-10-18,"Stock Market Manipulation At Its Finest - Bank of America (NYSE:BAC), Goldman Sachs Gr (NYSE:GS)",95.41844940185547,31.559999465942383,fear,0,0.01954615161626605,0.059373047560577374,0.053203209053310996,-0.05480682710863993,31.575714383806503,36.06566670735677,93.58914184570312,-0.01909095408871231,0.03210597673130722,0.025473154982097457,0.18236542706339964,32.23857171194894,36.24700005849203,33.38999938964844
2011-10-19,Cloud Computing event slated for 1 November,94.28971099853516,34.439998626708984,fear,0,-0.011829351769977126,0.012961905637740134,0.012192842707226648,0.09125472780424215,31.778571265084402,36.100999959309895,95.41844940185547,0.01954615161626605,0.059373047560577374,0.053203209053310996,-0.05480682710863993,31.575714383806503,36.06566670735677,31.559999465942383
2011-10-20,Greek lawmakers pass new austerity law despite protests,94.70233154296875,34.779998779296875,fear,0,0.004376093001706272,0.01637489723929897,0.027297722599364027,0.009872246403755947,32.052856717790874,36.11633326212565,94.28971099853516,-0.011829351769977126,0.012961905637740134,0.012192842707226648,0.09125472780424215,31.778571265084402,36.100999959309895,34.439998626708984
2011-10-21,Why computer voices are mostly female,96.50043487548828,31.31999969482422,fear,0,0.01898689613258031,0.026666700216526396,0.07497753966264842,-0.09948243835282289,32.06142807006836,35.876333236694336,94.70233154296875,0.004376093001706272,0.01637489723929897,0.027297722599364027,0.009872246403755947,32.052856717790874,36.11633326212565,34.779998779296875
2011-10-24,"How to live, and die, like Steve Jobs",97.68362426757812,29.260000228881836,neutral,2,0.012260974715984307,0.041324271362677356,0.08116277545880801,-0.06577265281017253,31.85571370806013,35.56533323923747,96.50043487548828,0.01898689613258031,0.026666700216526396,0.07497753966264842,-0.09948243835282289,32.06142807006836,35.876333236694336,31.31999969482422
2011-10-25,Review: Beautiful ‘Rage’ disappoints with lackluster ending,95.78425598144531,32.220001220703125,fear,0,-0.01944408083109206,0.003916066491807202,0.050506090100655765,0.10116202900434512,32.42428534371512,35.4089999516805,97.68362426757812,0.012260974715984307,0.041324271362677356,0.08116277545880801,-0.06577265281017253,31.85571370806013,35.56533323923747,29.260000228881836
2011-10-26,Meet Mitt Romney’s new social network,96.75730895996094,29.860000610351562,neutral,2,0.010158798735192098,0.03385186627184855,0.04668746367552434,-0.07324644695652993,31.919999803815568,35.251000022888185,95.78425598144531,-0.01944408083109206,0.003916066491807202,0.050506090100655765,0.10116202900434512,32.42428534371512,35.4089999516805,32.220001220703125
2011-10-27,Cedartown Police Department gets new patrol cars | Archive | northwestgeorgianews.com,100.12786865234375,25.459999084472656,neutral,2,0.03483519465984308,0.049355436815521125,0.06477388819872543,-0.14735436824986392,31.048571177891322,35.03400001525879,96.75730895996094,0.010158798735192098,0.03385186627184855,0.04668746367552434,-0.07324644695652993,31.919999803815568,35.251000022888185,29.860000610351562
2011-10-28,"Tech Check: Steve Jobs biography, ‘Unthinking’ Facebook",100.10452270507812,24.530000686645508,neutral,2,-0.0002331613324026982,0.06166963123509106,0.05826203996988033,-0.03652782526588261,29.632857186453684,34.81900005340576,100.12786865234375,0.03483519465984308,0.049355436815521125,0.06477388819872543,-0.14735436824986392,31.048571177891322,35.03400001525879,25.459999084472656
2011-10-31,"Market Report - Oct. 31, 2011 - CNNMoney",97.69139862060547,29.959999084472656,neutral,2,-0.02410604455487042,0.0315627612217817,0.043138884539514866,0.2213615265320119,28.944285801478795,34.72666670481364,100.10452270507812,-0.0002331613324026982,0.06166963123509106,0.05826203996988033,-0.03652782526588261,29.632857186453684,34.81900005340576,24.530000686645508
2011-11-01,"Market Report - Nov. 1, 2011 - CNNMoney",94.96693420410156,34.77000045776367,fear,0,-0.027888477951724666,-0.01589112705414597,0.015228377542270133,0.16054744727224945,29.437143053327286,34.790333366394044,97.69139862060547,-0.02410604455487042,0.0315627612217817,0.043138884539514866,0.2213615265320119,28.944285801478795,34.72666670481364,29.959999084472656
2011-11-02,"Market Report - Nov. 2, 2011 - CNNMoney",96.5159912109375,32.7400016784668,fear,0,0.016311540641153366,-0.011953211865298963,0.06310549763257,-0.05838362820163856,29.93428611755371,34.6376667658488,94.96693420410156,-0.027888477951724666,-0.01589112705414597,0.015228377542270133,0.16054744727224945,29.437143053327286,34.790333366394044,34.77000045776367
2011-11-03,How the 8th-largest cell carrier beat T-Mobile to the iPhone,98.27523040771484,30.5,fear,0,0.018227437492016163,0.02600609464202619,0.11864294471835857,-0.0684178852666355,29.688571657453263,34.27600015004476,96.5159912109375,0.016311540641153366,-0.011953211865298963,0.06310549763257,-0.05838362820163856,29.93428611755371,34.6376667658488,32.7400016784668
2011-11-04,"Review: Sharp, witty ‘Uncharted 3’ succeeds in hero’s latest quest",97.67584991455078,30.15999984741211,fear,0,-0.006098998605013839,0.009493246189494098,0.10516151888471525,-0.011147545986488261,29.731428691319056,33.90633347829183,98.27523040771484,0.018227437492016163,0.02600609464202619,0.11864294471835857,-0.0684178852666355,29.688571657453263,34.27600015004476,30.5
2011-11-07,Facebook’s Zuckerberg visits old stomping grounds at Harvard,98.28299713134766,29.850000381469727,neutral,2,0.006215939941428994,-0.018425155212298705,0.08620096374135833,-0.010278496933380565,30.35857173374721,33.60066680908203,97.67584991455078,-0.006098998605013839,0.009493246189494098,0.10516151888471525,-0.011147545986488261,29.731428691319056,33.90633347829183,30.15999984741211
2011-11-08,How Chinese activist Ai Weiwei became an Internet master,99.54405975341797,27.479999542236328,neutral,2,0.012830933720763493,-0.0055987775228832914,0.0879702819913748,-0.07939701202498628,30.780000141688756,33.25966682434082,98.28299713134766,0.006215939941428994,-0.018425155212298705,0.08620096374135833,-0.010278496933380565,30.35857173374721,33.60066680908203,29.850000381469727
2011-11-09,Increased market volatility seems to be a myth,95.86991882324219,36.15999984741211,fear,0,-0.03690969545824285,-0.01864524229443354,0.06965436573336614,0.3158661007921326,31.665714536394393,33.0956667582194,99.54405975341797,0.012830933720763493,-0.0055987775228832914,0.0879702819913748,-0.07939701202498628,30.780000141688756,33.25966682434082,27.479999542236328
2011-11-10,Facebook brings ‘Recent Stories’ option back to news feed,96.77288818359375,32.810001373291016,fear,0,0.009418693281845636,0.019016660847562594,0.07126266898133382,-0.09264376350269388,31.38571466718401,32.894666798909505,95.86991882324219,-0.03690969545824285,-0.01864524229443354,0.06965436573336614,0.3158661007921326,31.665714536394393,33.0956667582194,36.15999984741211
2011-11-11,"Market Report - Nov. 11, 2011 - CNNMoney",98.59437561035156,30.040000915527344,fear,0,0.018822290632704464,0.02153409371170123,0.11939907937535565,-0.08442549045482795,31.000000272478378,32.464000193278,96.77288818359375,0.009418693281845636,0.019016660847562594,0.07126266898133382,-0.09264376350269388,31.38571466718401,32.894666798909505,32.810001373291016
2011-11-14,‘Halo Anniversary’ remake tries to stay true to original,97.66024017333984,31.1299991607666,fear,0,-0.009474530684219329,-0.006257835589126404,0.1412712100600373,0.03628489387548095,31.09000015258789,31.9866668065389,98.59437561035156,0.018822290632704464,0.02153409371170123,0.11939907937535565,-0.08442549045482795,31.000000272478378,32.464000193278,30.040000915527344
2011-11-15,Can colorful tycoon’s Kingfisher survive?,98.14288330078125,31.219999313354492,fear,0,0.004942063695366095,0.004781462220590171,0.12230767922086261,0.0028911068106072246,31.24142864772252,31.666666793823243,97.66024017333984,-0.009474530684219329,-0.006257835589126404,0.1412712100600373,0.03628489387548095,31.09000015258789,31.9866668065389,31.1299991607666
2011-11-17,PayPal launches Facebook app for sending money to friends,95.05257415771484,34.5099983215332,fear,0,-0.015876725925979773,-0.045120578835432745,0.04824478520824749,0.029841839751970634,32.768571036202566,31.4646666208903,96.58604431152344,-0.015862984017766424,-0.01726598566745352,0.08442555595786949,0.07335038624421597,31.764285496303014,31.52333335876465,33.5099983215332
2011-11-18,Forbes unveils Africa’s richest people,94.95137023925781,32.0,fear,0,-0.001064715178455966,-0.009581197055960056,0.054187351512958504,-0.0727324961927639,32.17428534371512,31.324666595458986,95.05257415771484,-0.015876725925979773,-0.045120578835432745,0.04824478520824749,0.029841839751970634,32.768571036202566,31.4646666208903,34.5099983215332
2011-11-21,Stocks plunge as debt talks near collapse,93.14543914794922,32.90999984741211,fear,0,-0.019019536914085866,-0.03748414564999525,0.0006689016390835079,0.028437495231628418,32.18857084001814,31.320999908447266,94.95137023925781,-0.001064715178455966,-0.009581197055960056,0.054187351512958504,-0.0727324961927639,32.17428534371512,31.324666595458986,32.0
2011-11-22,"Investors, You May Be Better Off In An Index Fund With Hedge Fund Returns Correlating Almost Perfectly With The Markets",92.77959442138672,31.969999313354492,fear,0,-0.003927671927998588,-0.0589768042341996,-0.004260515981540758,-0.02856276324569884,32.464284896850586,31.291333198547363,93.14543914794922,-0.019019536914085866,-0.03748414564999525,0.0006689016390835079,0.028437495231628418,32.18857084001814,31.320999908447266,32.90999984741211
2011-11-23,Health care nearly negative for year,90.73233795166016,33.97999954223633,fear,0,-0.022065805336767497,-0.070938820234142,-0.03469999769479992,0.06287145048646336,32.871427808489116,31.381999842325847,92.77959442138672,-0.003927671927998588,-0.0589768042341996,-0.004260515981540758,-0.02856276324569884,32.464284896850586,31.291333198547363,31.969999313354492
2011-11-25,The future of airport security: Thermal lie-detectors and cloned sniffer dogs,90.56107330322266,34.470001220703125,fear,0,-0.0018875811238188156,-0.07725277414483944,-0.03460334955446254,0.014420296794228404,33.335713795253206,31.507666524251302,90.73233795166016,-0.022065805336767497,-0.070938820234142,-0.03469999769479992,0.06287145048646336,32.871427808489116,31.381999842325847,33.97999954223633
2011-11-28,Steve Jobs’ e-mail to fan: ‘Life is fragile’,93.18435668945312,32.130001068115234,fear,0,0.028967008567213126,-0.035219245661399,-0.02333351271875994,-0.06788511951611009,33.138571330479216,31.637333234151203,90.56107330322266,-0.0018875811238188156,-0.07725277414483944,-0.03460334955446254,0.014420296794228404,33.335713795253206,31.507666524251302,34.470001220703125
2011-11-29,Original Apple contract may sell at auction for $150K,93.44902801513672,30.639999389648438,fear,0,0.0028402978255850364,-0.01687009696252373,-0.0014971163086141548,-0.04637415589585603,32.58571434020996,31.54566656748454,93.18435668945312,0.028967008567213126,-0.035219245661399,-0.02333351271875994,-0.06788511951611009,33.138571330479216,31.637333234151203,32.130001068115234
2011-11-30,"Market Report - Nov. 30, 2011 - CNNMoney",97.29441833496094,27.799999237060547,neutral,2,0.04114960210395502,0.024676295769077594,0.019660442449707105,-0.09268930186556623,31.985714231218612,31.42033322652181,93.44902801513672,0.0028402978255850364,-0.01687009696252373,-0.0014971163086141548,-0.04637415589585603,32.58571434020996,31.54566656748454,30.639999389648438
2011-12-01,Goldman's Top Strategist Sets His S&P 500 Target For 2012,97.27883911132812,27.40999984741211,neutral,2,-0.00016012453642688662,0.04437576333515958,0.031701530115405774,-0.014028755408328375,31.199999945504324,31.18599993387858,97.29441833496094,0.04114960210395502,0.024676295769077594,0.019660442449707105,-0.09268930186556623,31.985714231218612,31.42033322652181,27.799999237060547
2011-12-02,Humanoid robots go on show,97.19322204589844,27.520000457763672,neutral,2,-0.0008801201393008329,0.047571102805924026,0.02630231444512554,0.004013156182558264,30.564285823277064,30.943999989827475,97.27883911132812,-0.00016012453642688662,0.04437576333515958,0.031701530115405774,-0.014028755408328375,31.199999945504324,31.18599993387858,27.40999984741211
2011-12-05,Nomura's 2012 Global Equity Strategy Outlook Summed Up In One Sentence,98.25183868408203,27.84000015258789,neutral,2,0.010891877189580956,0.08287564171914186,0.018149180476269677,0.011627895694091173,29.687143053327286,30.828000005086263,97.19322204589844,-0.0008801201393008329,0.047571102805924026,0.02630231444512554,0.004013156182558264,30.564285823277064,30.943999989827475,27.520000457763672
2011-12-06,Stars Align For Year-End Rally In Stocks,98.28299713134766,28.1299991607666,neutral,2,0.0003171283884650933,0.0852675829301397,0.00613585816725748,0.010416630983809627,28.781428473336355,30.790333302815757,98.25183868408203,0.010891877189580956,0.08287564171914186,0.018149180476269677,0.011627895694091173,29.687143053327286,30.828000005086263,27.84000015258789
2011-12-07,"Investing Fads and Themes by Year, 1996-2011",98.64886474609375,28.670000076293945,neutral,2,0.0037225931791349254,0.05864190354236909,0.02990688537794095,0.01919662039238501,28.287142617361887,30.67199993133545,98.28299713134766,0.0003171283884650933,0.0852675829301397,0.00613585816725748,0.010416630983809627,28.781428473336355,30.790333302815757,28.1299991607666
2011-12-08,Next for Nintendo’s creative leader: ‘Something really new’,96.48484802246094,30.59000015258789,fear,0,-0.021936559829681235,0.03248637328611359,-0.0028159209927256512,0.06696895958090754,28.27999986921038,30.696333249409992,98.64886474609375,0.0037225931791349254,0.05864190354236909,0.02990688537794095,0.01919662039238501,28.287142617361887,30.67199993133545,28.670000076293945
2011-12-09,The covert birth of Apple’s next Santa Monica store,98.11954498291016,26.3799991607666,neutral,2,0.016942525110975604,0.008480719264989167,-0.02005758932517321,-0.13762670712066427,28.0771427154541,30.726999918619793,96.48484802246094,-0.021936559829681235,0.03248637328611359,-0.0028159209927256512,0.06696895958090754,28.27999986921038,30.696333249409992,30.59000015258789
2011-12-12,S&P's Chief Investment Strategist Sam Stovall Forecasts The S&P 500 At 1400,96.68726348876953,25.670000076293945,neutral,2,-0.014597310804795205,-0.0060812364535064445,-0.03413691133992336,-0.026914295188022463,27.828571319580078,30.76499989827474,98.11954498291016,0.016942525110975604,0.008480719264989167,-0.02005758932517321,-0.13762670712066427,28.0771427154541,30.726999918619793,26.3799991607666
2011-12-13,The Five Best Vintage Guitar Deals,95.78425598144531,25.40999984741211,neutral,2,-0.009339467006728386,-0.014496546516255537,-0.019522114189057138,-0.010128563619364539,27.527142660958425,30.61333325703939,96.68726348876953,-0.014597310804795205,-0.0060812364535064445,-0.03413691133992336,-0.026914295188022463,27.828571319580078,30.76499989827474,25.670000076293945
2011-12-14,Electoral maths: Presidential elections and the S&P 500,94.76453399658203,26.040000915527344,neutral,2,-0.01064602918731039,-0.035493531054549,-0.0021312703123018695,0.024793430613869072,27.26999991280692,30.322333272298177,95.78425598144531,-0.009339467006728386,-0.014496546516255537,-0.019522114189057138,-0.010128563619364539,27.527142660958425,30.61333325703939,25.40999984741211
2011-12-15,Facebook’s Timeline now available to everyone,95.1070556640625,25.110000610351562,neutral,2,0.0036144499744263925,-0.03231425129456278,-0.014597949305579228,-0.035714296178124716,26.838571548461914,30.067999903361002,94.76453399658203,-0.01064602918731039,-0.035493531054549,-0.0021312703123018695,0.024793430613869072,27.26999991280692,30.322333272298177,26.040000915527344
2011-12-16,"‘BioShock’ creator talks history, writing and ‘nerdity’",95.248046875,24.290000915527344,neutral,2,0.001482447437291201,-0.03447396865485386,-0.030803118142343267,-0.03265629927886882,26.212857382638113,29.86099993387858,95.1070556640625,0.0036144499744263925,-0.03231425129456278,-0.014597949305579228,-0.035714296178124716,26.838571548461914,30.067999903361002,25.110000610351562
2011-12-19,"Market Report - Dec. 19, 2011 - CNNMoney",94.22968292236328,24.920000076293945,neutral,2,-0.010691704303114835,-0.02337325648865274,-0.03528166885880479,0.025936563895470055,25.40285737173898,29.68633327484131,95.248046875,0.001482447437291201,-0.03447396865485386,-0.030803118142343267,-0.03265629927886882,26.212857382638113,29.86099993387858,24.290000915527344
2011-12-20,"Market Report - Dec. 20, 2011 - CNNMoney",97.08108520507812,23.219999313354492,neutral,2,0.0302601281706969,-0.010583617953109137,-0.012229093142766767,-0.06821832896207092,24.951428822108678,29.465333239237467,94.22968292236328,-0.010691704303114835,-0.02337325648865274,-0.03528166885880479,0.025936563895470055,25.40285737173898,29.68633327484131,24.920000076293945
2011-12-21,"Market Report - Dec. 21, 2011 - CNNMoney",97.26910400390625,21.43000030517578,neutral,2,0.001936719170690715,0.006017757604695362,-0.022853756971004002,-0.0770886761891173,24.345714569091797,29.263666598002114,97.08108520507812,0.0302601281706969,-0.010583617953109137,-0.012229093142766767,-0.06821832896207092,24.951428822108678,29.465333239237467,23.219999313354492
2011-12-22,AT&T’s LTE network is faster but smaller than Verizon’s,98.13080596923828,21.15999984741211,neutral,2,0.00885894831823908,0.024498284856412367,0.023582862839015784,-0.01259918123745718,23.73857171194894,28.763666598002114,97.26910400390625,0.001936719170690715,0.006017757604695362,-0.022853756971004002,-0.0770886761891173,24.345714569091797,29.263666598002114,21.43000030517578
2011-12-23,From iPod bikinis to robot journalists: 10 amazing solar-power projects,99.00816345214844,20.729999542236328,neutral,2,0.008940693742851558,0.0447807769066797,0.02309815600743481,-0.02032137562743752,22.98000008719308,28.360999870300294,98.13080596923828,0.00885894831823908,0.024498284856412367,0.023582862839015784,-0.01259918123745718,23.73857171194894,28.763666598002114,21.15999984741211
2011-12-27,Top 10 most bizarre tech stories of 2011,99.08648681640625,21.90999984741211,neutral,2,0.00079107986176985,0.04184159760344075,0.004991270577132445,0.056922350758937146,22.522857121058873,28.089999834696453,99.00816345214844,0.008940693742851558,0.0447807769066797,0.02309815600743481,-0.02032137562743752,22.98000008719308,28.360999870300294,20.729999542236328
2011-12-28,How accurate are those annual market forecasts?,97.78612518310547,23.520000457763672,neutral,2,-0.013123501247048641,0.026647037827834286,0.0012890098318638632,0.07348245648398422,22.412857055664062,27.83633321126302,99.08648681640625,0.00079107986176985,0.04184159760344075,0.004991270577132445,0.056922350758937146,22.522857121058873,28.089999834696453,21.90999984741211
2011-12-30,The top 10 gaming stories of 2011,98.31096649169922,23.399999618530273,neutral,2,-0.004916106257890296,0.012668598460998215,0.017858917325698886,0.0331125833391368,22.114285605294363,27.213666598002117,98.79666137695312,0.010334147016822781,0.04846645253335535,0.006661492450432904,-0.036989830880135965,22.088571275983536,27.55066655476888,22.649999618530273
2012-01-03,"Market Report - Jan. 3, 2012 - CNNMoney",99.8777084350586,22.969999313354492,neutral,2,0.0159365938436955,0.026818427679230927,0.050762794380904364,-0.018376081717337622,22.334285463605607,26.828999964396157,98.31096649169922,-0.004916106257890296,0.012668598460998215,0.017858917325698886,0.0331125833391368,22.114285605294363,27.213666598002117,23.399999618530273
2012-01-04,SAM STOVALL: Stocks Predict Who Will Be President With 88% Accuracy,100.03433227539062,22.219999313354492,neutral,2,0.0015681561259874854,0.01939784644945286,0.05353226628878338,-0.03265128525989802,22.485713958740234,26.502999941507976,99.8777084350586,0.0159365938436955,0.026818427679230927,0.050762794380904364,-0.018376081717337622,22.334285463605607,26.828999964396157,22.969999313354492
2012-01-05,‘Fear Rick’s Vest’: Santorum’s sweaters go viral,100.3006820678711,21.479999542236328,neutral,2,0.002662583799202256,0.013054667116892293,0.07681796323442858,-0.033303321061464386,22.592856815883092,26.12199993133545,100.03433227539062,0.0015681561259874854,0.01939784644945286,0.05353226628878338,-0.03265128525989802,22.485713958740234,26.502999941507976,22.219999313354492
2012-01-06,S&P Dividend Aristocrats for 2012,100.04219818115234,20.6299991607666,neutral,2,-0.002577090019625583,0.009645224040659484,0.07827802875253265,-0.03957171320224484,22.40999957493373,25.743999926249185,100.3006820678711,0.002662583799202256,0.013054667116892293,0.07681796323442858,-0.033303321061464386,22.592856815883092,26.12199993133545,21.479999542236328
2012-01-09,Jefferies Equity Strategist Sean Darby Forecasts Double-Digit Returns For The S&P 500,100.28504180908203,21.06999969482422,neutral,2,0.0024274119556024765,0.025554920202608633,0.10528444513918855,0.021328189624670202,22.059999465942383,25.313666598002115,100.04219818115234,-0.002577090019625583,0.009645224040659484,0.07827802875253265,-0.03957171320224484,22.40999957493373,25.743999926249185,20.6299991607666
2012-01-10,Solar lamps replace toxic kerosene in poorest countries,101.15457153320312,20.690000534057617,neutral,2,0.008670582456119957,0.023866293894826418,0.11697628841600194,-0.018035081455646473,21.779999596732004,24.854333241780598,100.28504180908203,0.0024274119556024765,0.025554920202608633,0.10528444513918855,0.021328189624670202,22.059999465942383,25.313666598002115,21.06999969482422
2012-01-11,"Can Snooki, Biebs create a hit gadget?",101.20938873291016,21.049999237060547,neutral,2,0.0005419151984549231,0.029482186419718115,0.0861199489759994,0.017399646868560437,21.444285256522043,24.48499984741211,101.15457153320312,0.008670582456119957,0.023866293894826418,0.11697628841600194,-0.018035081455646473,21.779999596732004,24.854333241780598,20.690000534057617
2012-01-12,CHART OF THE DAY: This Worrying Demographic Trend Is Bad News For Consumer Spending,101.45222473144531,20.469999313354492,neutral,2,0.0023993426062081102,0.015764441546138208,0.08564237516747908,-0.02755344155475825,21.087142399379186,24.145999844868978,101.20938873291016,0.0005419151984549231,0.029482186419718115,0.0861199489759994,0.017399646868560437,21.444285256522043,24.48499984741211,21.049999237060547
2012-01-13,"JPMorgan Profit Drop Derails Bank Rally, French Credit Rating In Focus",100.92739868164062,20.90999984741211,neutral,2,-0.005173134952870306,0.00892759901462048,0.03734006954203917,0.021494897353052878,20.899999618530273,23.916333198547363,101.45222473144531,0.0023993426062081102,0.015764441546138208,0.08564237516747908,-0.02755344155475825,21.087142399379186,24.145999844868978,20.469999313354492
2012-01-17,Why Global Diversification Still Makes Sense,101.31906127929688,22.200000762939453,neutral,2,0.0038806370001835955,0.01015326307289377,0.04153238468794873,0.06169301410525829,21.002856935773575,23.742666562398274,100.92739868164062,-0.005173134952870306,0.00892759901462048,0.03734006954203917,0.021494897353052878,20.899999618530273,23.916333198547363,20.90999984741211
2012-01-18,THE ENRON FIELD CURSE: Why You Should Avoid Companies That Put Their Name On A Stadium,102.43925476074219,20.889999389648438,neutral,2,0.01105609810534447,0.023960454919726537,0.053975293795346824,-0.059009068841021084,21.03999982561384,23.521666526794434,101.31906127929688,0.0038806370001835955,0.01015326307289377,0.04153238468794873,0.06169301410525829,21.002856935773575,23.742666562398274,22.200000762939453
